"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T26";0;1;1;1;"S-1-NA";2;"S-1"
-1.81053705664004;1.98818576050306;0;0;"T26";0.0493823434226215;1;1;1;"S-1-NA";2;"S-1"
-12.098666405;7.79375677779747;-0.513596365099834;0.563990102269768;"T26";0.333053071517497;1;1;1;"S-1-NA";2;"S-1"
-15.6017632388736;8.60121329546275;-2.30667068966561;1.71905833064937;"T26";0.481257366482168;1;1;1;"S-1-NA";2;"S-1"
-19.5446744753978;7.47660817306871;-5.86719961971537;3.68196908010353;"T26";0.709470605943352;1;1;4;"S-2-NA";2;"S-1"
-20.9817279940106;6.80556266160921;-7.77776093183325;4.41283407042661;"T26";0.807224155869335;1;1;4;"S-2-NA";2;"S-1"
-21.616827568806;5.95095828032202;-9.74122766888324;5.04969753166267;"T26";0.900803995318711;1;1;4;"S-2-NA";2;"S-1"
-21.9437471963102;5.17085456572089;-11.8671357904884;5.63494485804307;"T26";0.999149051494896;1;1;4;"S-2-NA";2;"S-1"
-22.4264075780804;4.16280098278967;-16.3100669807038;6.68188323299721;"T26";1.20161817176268;1;1;4;"S-2-NA";2;"S-1"
-22.2474835985509;4.00804262842232;-16.9924448399694;6.80854655226912;"T26";1.23204559786245;1;1;4;"S-2-NA";2;"S-1"
-22.1998859021626;4.01453155623849;-17.1948065391337;6.84500345369879;"T26";1.24114153441042;1;1;4;"S-2-NA";2;"S-1"
-22.2451425541459;3.54476004506749;-19.6252057532117;7.28450635845124;"T26";1.35061953915283;1;1;2;"S-3";2;"S-1"
-22.1510727040968;3.35358095038017;-20.3252390462951;7.39605655605052;"T26";1.38208857970312;1;1;2;"S-3";2;"S-1"
-22.3144635151969;3.05983105454684;-21.6136222913965;7.59111245990126;"T26";1.44025204936042;1;1;2;"S-3";2;"S-1"
-21.8536639072154;3.32052784477372;-25.4449165224501;8.116471855582;"T26";1.61194760585204;1;1;2;"S-3";2;"S-1"
-22.144688833822;2.79947824155086;-29.4086831075713;8.71874145082974;"T26";1.79332527332008;1;1;2;"S-3";2;"S-1"
-21.993610431602;2.05336235725256;-31.9619614546387;9.04152075158564;"T26";1.9086250802502;1;1;2;"S-3";2;"S-1"
-22.1513996262286;1.83756942612035;-33.4858245522812;9.18379130475545;"T26";1.97791170794517;1;1;2;"S-3";2;"S-1"
-22.0946225246192;1.912325858443;-34.2276173949016;9.24532673236338;"T26";2.01139911077917;1;1;2;"S-3";2;"S-1"
-22.2075928803869;1.72817545667264;-37.8429288481013;9.55823787490838;"T26";2.17502767918631;1;1;2;"S-3";2;"S-1"
-22.1199255090867;1.78771955985011;-37.9916939662047;9.56981464629913;"T26";2.18172651948407;1;1;2;"S-3";2;"S-1"
-22.028728686015;1.98531600205773;-39.5753299461792;9.69780318839073;"T26";2.25331970723346;1;1;2;"S-3";2;"S-1"
-21.8932190356575;2.14856993758795;-40.9785409003781;9.82426609967996;"T26";2.31701884185895;1;1;2;"S-3";2;"S-1"
-22.0319519617207;2.07903416181185;-41.604232200866;9.88567056999787;"T26";2.34559806995094;1;1;2;"S-3";2;"S-1"
-22.3206433074466;2.21732051205101;-44.7355824834021;10.1811588781288;"T26";2.48772575287148;1;1;2;"S-3";2;"S-1"
-22.429690170832;2.21107520696089;-48.9626531466228;10.6010737684995;"T26";2.67710518091917;1;1;2;"S-3";2;"S-1"
-21.6430964299842;2.51231916057319;-53.7794430710291;11.0759035453656;"T26";2.89185580331832;1;1;2;"S-3";2;"S-1"
-21.5948894988406;2.55540611353477;-53.8300552957068;11.0817785855767;"T26";2.89419429609552;1;1;2;"S-3";2;"S-1"
-21.5568994020456;2.64423414167073;-54.7075269461874;11.1856131720056;"T26";2.93482759734616;1;1;2;"S-3";2;"S-1"
-21.9288409662552;2.5184458521899;-57.0244229183925;11.4698106030992;"T26";3.04230576148257;1;1;2;"S-3";2;"S-1"
-22.3767356460277;2.60250507334689;-60.8586553262173;11.9101579392251;"T26";3.21715460158885;1;1;2;"S-3";2;"S-1"
-22.312307975585;2.61625455911888;-61.1431194647981;11.9432422717905;"T26";3.22986709652469;1;1;2;"S-3";2;"S-1"
-22.2814629829991;2.45521989200502;-62.1588803440999;12.0623464466861;"T26";3.27539178542793;1;1;2;"S-3";2;"S-1"
-21.6773905106671;2.35392408064553;-67.185492420837;12.6162345809443;"T26";3.50098792696372;1;1;2;"S-3";2;"S-1"
-21.746825148981;2.23758412423489;-67.7303026399331;12.6753949256123;"T26";3.52612057467923;1;1;2;"S-3";2;"S-1"
-21.5391394398186;2.32280608823291;-68.0676617579023;12.7101066318665;"T26";3.54163360316306;1;1;2;"S-3";2;"S-1"
-22.1892308346848;2.15973871496636;-87.7539025730541;14.8330939567602;"T26";4.4556088745594;1;1;2;"S-3";2;"S-1"
-22.0736075352712;2.10990102272168;-88.2076432509531;14.8772577818119;"T26";4.47605756344274;1;1;2;"S-3";2;"S-1"
-22.1117823048301;2.07248255114225;-88.2789140503327;14.8840701858225;"T26";4.47928634239361;1;1;2;"S-3";2;"S-1"
-22.4145158546405;1.83232950926622;-91.0642316305563;15.1451310991773;"T26";4.60525165544823;1;1;2;"S-3";2;"S-1"
-22.4545348514113;1.7491316765206;-91.5645723154629;15.1860326741918;"T26";4.62757382774726;1;1;2;"S-3";2;"S-1"
-21.7768158784594;1.98223374918603;-93.8160873708058;15.3614180174876;"T26";4.72784377634525;1;1;2;"S-3";2;"S-1"
-21.6067055667634;2.03514364472203;-94.1153172962028;15.3886554088583;"T26";4.74158453289419;1;1;2;"S-3";2;"S-1"
-21.4901770605515;2.10456702658366;-96.4822651473104;15.6115991085207;"T26";4.8511314438656;1;1;2;"S-3";2;"S-1"
-21.941660504157;1.98461385726834;-97.6733846678735;15.7282473269432;"T26";4.90655767498538;1;1;2;"S-3";2;"S-1"
-21.8434254685971;1.83282562637065;-98.2543105176811;15.7807918228966;"T26";4.93303360417485;1;1;2;"S-3";2;"S-1"
-21.8082056688366;1.88064427993;-99.6186810959036;15.895272647492;"T26";4.99549498781562;1;1;2;"S-3";2;"S-1"
-21.6967505018515;1.88205796435101;-99.8987112518808;15.9194212234475;"T26";5.00833557453007;1;1;2;"S-3";2;"S-1"
-21.315371085884;1.81450390766579;-104.167839831646;16.2897415367912;"T26";5.20509907510132;1;1;2;"S-3";2;"S-1"
-21.3274420511315;1.89064301209806;-104.900464888203;16.3521073770396;"T26";5.23946981411427;1;1;2;"S-3";2;"S-1"
-21.2347351895219;1.8941686867428;-105.460845088112;16.4017841693401;"T26";5.265744891949;1;1;2;"S-3";2;"S-1"
-21.1078221980618;2.0072721794321;-107.766366541868;16.6074399736316;"T26";5.37431801203638;1;1;2;"S-3";2;"S-1"
-21.3643950589389;2.00256478034114;-108.504595023377;16.6776426444279;"T26";5.4092921782285;1;1;2;"S-3";2;"S-1"
-21.6126916605715;2.25200436261323;-112.359377304612;17.0389658277424;"T26";5.58972238795832;1;1;2;"S-3";2;"S-1"
-21.8625871112712;2.14767048524138;-112.713238636635;17.0758375545958;"T26";5.60609523672611;1;1;2;"S-3";2;"S-1"
-21.8868451074717;2.13903082899124;-113.263857812208;17.1299276101765;"T26";5.63128069043159;1;1;2;"S-3";2;"S-1"
-22.0516884851943;2.72408580026456;-117.818673632632;17.5750758904528;"T26";5.83938815398142;1;1;2;"S-3";2;"S-1"
-21.9857658210354;2.69947473113366;-119.674285235258;17.8043030183851;"T26";5.92353643151;1;1;2;"S-3";2;"S-1"
