"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T5";0;1;1;1;"S-1-NA";2;"S-1"
-2.86129872762046;2.84797478287942;0;0;"T5";0.0745543162338436;1;1;1;"S-1-NA";2;"S-1"
-3.76836525845991;3.63598976580167;-0.0629894562393165;0.0626961390731992;"T5";0.0965686049312353;1;1;1;"S-1-NA";2;"S-1"
-8.72083810862259;6.72713120688772;-0.595833385886611;0.576822276558851;"T5";0.237967830616981;1;1;1;"S-1-NA";2;"S-1"
-9.57094245954839;6.99827339608723;-0.807033896036921;0.739739363775271;"T5";0.262185744941235;1;1;1;"S-1-NA";2;"S-1"
-10.1549094903228;7.32960458264003;-0.998962837069677;0.880077810866103;"T5";0.282239040825516;1;1;1;"S-1-NA";2;"S-1"
-11.7938857286367;7.97706968397583;-1.59252169817684;1.30849637555972;"T5";0.340689474251121;1;1;1;"S-1-NA";2;"S-1"
-12.2084056955649;8.06694191310787;-1.78913180117734;1.44147820430515;"T5";0.357359985355288;1;1;1;"S-1-NA";2;"S-1"
-13.6406152267031;8.54326008560197;-2.46787301951082;1.88996968786695;"T5";0.412956206128001;1;1;1;"S-1-NA";2;"S-1"
-16.633804639356;8.62289723157892;-3.8361556076017;2.74693939387971;"T5";0.513265654444695;1;1;1;"S-1-NA";2;"S-1"
-17.598104502223;8.44442008268473;-4.44947944376759;3.06488399666909;"T5";0.550137786194682;1;1;4;"S-2-NA";2;"S-1"
-18.0888896097538;8.32448569020987;-5.52021793982126;3.57867601661289;"T5";0.610981753561646;1;1;4;"S-2-NA";2;"S-1"
-20.3751189173239;7.38898693914453;-8.54664488196134;4.97143413034067;"T5";0.778290361631662;1;1;4;"S-2-NA";2;"S-1"
-21.0383785751214;6.87403687265397;-9.91994309779544;5.46945736257422;"T5";0.845691107679158;1;1;4;"S-2-NA";2;"S-1"
-22.2868870928954;5.76900261653718;-12.6079683744294;6.3477372547356;"T5";0.973458809312433;1;1;4;"S-2-NA";2;"S-1"
-23.0576505141364;4.64273777572282;-14.5323695902191;6.84587212672933;"T5";1.05980560183525;1;1;4;"S-2-NA";2;"S-1"
-23.2939450877948;4.4441892247979;-15.1365324135802;6.96752240332564;"T5";1.08600787352771;1;1;4;"S-2-NA";2;"S-1"
-23.1471430656625;3.37895747386802;-17.1242291030647;7.34674971652997;"T5";1.17133891908452;1;1;4;"S-2-NA";2;"S-1"
-22.7158471150914;2.81377864251606;-20.9344543647211;7.90295611696878;"T5";1.33594779763371;1;1;2;"S-3-NA";2;"S-1"
-23.1238679526646;1.95461155786804;-25.2587322753232;8.43859807509205;"T5";1.52631172677502;1;1;4;"S-4-NA";2;"S-1"
-23.2356324099126;1.64366242031628;-25.9364304373087;8.49588246466192;"T5";1.55561902793124;1;1;4;"S-4-NA";2;"S-1"
-23.2419424208537;1.26421224591694;-27.5651186602258;8.61109403193042;"T5";1.62571344990283;1;1;4;"S-4-NA";2;"S-1"
-22.9813018324915;0.411234854174138;-31.4856169471908;8.82434393397089;"T5";1.79439549101517;1;1;4;"S-4-NA";2;"S-1"
-21.8510445141949;1.03428391460351;-37.7147376789881;8.93580983674895;"T5";2.06544718239456;1;1;2;"S-5";2;"S-1"
-21.2090364148561;1.55444481484398;-41.6098732283205;9.12017978946484;"T5";2.2437057341449;1;1;2;"S-5";2;"S-1"
-21.0635386129303;1.71231952563556;-42.1565107992458;9.16024374716207;"T5";2.26947953924537;1;1;2;"S-5";2;"S-1"
-20.8862837734677;1.79373123563079;-42.4076200071862;9.1806571832767;"T5";2.28140105027705;1;1;2;"S-5";2;"S-1"
-20.6493937912858;2.04553533976304;-43.1109321867172;9.24105821193777;"T5";2.31507444987074;1;1;2;"S-5";2;"S-1"
-20.5875989660017;2.68814001244038;-49.2890586174727;9.85306532824196;"T5";2.6142661110498;1;1;2;"S-5";2;"S-1"
-20.9767581624658;2.44870124520762;-50.5588217538803;10.0188593627448;"T5";2.67594222677872;1;1;2;"S-5";2;"S-1"
-21.4689917795379;2.88874116691766;-54.0510263211677;10.4265184302806;"T5";2.84242193447426;1;1;2;"S-5";2;"S-1"
-21.3935099003194;2.98312373712468;-55.4130102857862;10.6097789758934;"T5";2.90586152113974;1;1;2;"S-5";2;"S-1"
-21.2273835329099;2.96237947362954;-57.3277666653252;10.8767737436164;"T5";2.99536326201633;1;1;2;"S-5";2;"S-1"
-21.5203784333398;2.77959240076988;-58.4120768390003;11.0280942394543;"T5";3.04644398856908;1;1;2;"S-5";2;"S-1"
-21.980301567525;2.84813548539318;-59.6404924422674;11.1867575588009;"T5";3.10352549422532;1;1;2;"S-5";2;"S-1"
-21.9140979167546;2.86295490572918;-60.1284864881691;11.2499902289499;"T5";3.12572692055255;1;1;2;"S-5";2;"S-1"
-21.9128689011015;2.87368521782846;-60.2396415577782;11.2645120200381;"T5";3.13079922925681;1;1;2;"S-5";2;"S-1"
-22.0203034954766;2.6708776991196;-60.5475883318871;11.3048966039385;"T5";3.1448524678126;1;1;2;"S-5";2;"S-1"
-22.0809963034656;2.69993510783787;-60.7071936810498;11.3242553910608;"T5";3.15210056724027;1;1;2;"S-5";2;"S-1"
-21.9797297662754;2.07625832139586;-70.465675887357;12.5174655318498;"T5";3.5940408706665;1;1;2;"S-5";2;"S-1"
-22.1714223480171;1.57009065735207;-75.3331530211523;12.9772591694747;"T5";3.8154938723892;1;1;2;"S-5";2;"S-1"
-21.0438526134431;2.62097118478349;-83.2529672154521;13.5381084501049;"T5";4.17270208708942;1;1;2;"S-5";2;"S-1"
-21.5469295957786;2.33658421631411;-86.6034143894622;13.9554001723255;"T5";4.33191471965984;1;1;2;"S-5";2;"S-1"
-21.6758507821526;1.96164354082874;-87.9567813224013;14.1021614916277;"T5";4.39472491852939;1;1;2;"S-5";2;"S-1"
-21.6838781854177;1.90354518293475;-88.9147529683009;14.1888569994701;"T5";4.43892026087269;1;1;2;"S-5";2;"S-1"
-21.3521932906223;1.5774123128638;-91.1561492208521;14.3856206504696;"T5";4.54228720627725;1;1;2;"S-5";2;"S-1"
-21.1308264274861;1.57338786098536;-92.7810925860259;14.5056647900596;"T5";4.61838914779946;1;1;2;"S-5";2;"S-1"
-21.2618424121081;1.51879168306694;-94.0028626577935;14.5966370104993;"T5";4.67620847048238;1;1;2;"S-5";2;"S-1"
-20.6455164541172;2.18436289938457;-101.750372925913;15.1500629051901;"T5";5.04059412050992;1;1;2;"S-5";2;"S-1"
-21.0403002522493;2.25993974874497;-103.902433964938;15.3777579740592;"T5";5.14483278384432;1;1;2;"S-5";2;"S-1"
-20.9618876209582;2.22574225845141;-104.091252624762;15.3980389961703;"T5";5.15380692668259;1;1;2;"S-5";2;"S-1"
-21.204400754724;2.25878051537312;-104.543641423343;15.4460738337031;"T5";5.17538841813803;1;1;2;"S-5";2;"S-1"
-21.0318461311709;2.54972360176455;-106.241045152595;15.6268883030533;"T5";5.25543801486492;1;1;2;"S-5";2;"S-1"
-20.9628041716112;2.67302164285581;-108.076958606596;15.8494589625793;"T5";5.34273008815944;1;1;2;"S-5";2;"S-1"
-20.9205126515836;2.64285151111197;-109.861319251538;16.0769874260207;"T5";5.42785041034222;1;1;2;"S-5";2;"S-1"
-21.6623505528561;2.57260989669564;-119.643335926569;17.3127323612372;"T5";5.89543057139963;1;1;2;"S-5";2;"S-1"
-21.6483927439906;2.56772988444076;-119.820160055133;17.3337319061393;"T5";5.9035933110863;1;1;2;"S-5";2;"S-1"
