"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T17";0;1;2;1;"S-1-NA";2;"S-1"
-3.09097823690057;3.36996953138893;0;0;"T17";0.0856010941788554;1;2;1;"S-1-NA";2;"S-1"
-6.48619853823514;5.46200722670905;-0.258750169338451;0.282104926040072;"T17";0.169312511570752;1;2;1;"S-1-NA";2;"S-1"
-11.2649745740922;7.67821544969237;-1.29425443083749;1.15409978192598;"T17";0.328959838952869;1;2;1;"S-1-NA";2;"S-1"
-14.3087411468525;8.28974216627413;-2.43831284631014;1.93389088959837;"T17";0.430518737994134;1;2;1;"S-1-NA";2;"S-1"
-19.1403868280828;7.66072928221783;-5.83025607944531;3.89900679719267;"T17";0.667572661768645;1;2;4;"S-2-NA";2;"S-1"
-21.4919951998148;6.64251947357637;-10.7844576136125;5.88187146464644;"T17";0.926407636143267;1;2;4;"S-2-NA";2;"S-1"
-22.5538821159261;5.18072252816394;-14.1413969675895;6.91939891722095;"T17";1.08260250417516;1;2;4;"S-2-NA";2;"S-1"
-22.8818862804353;4.99272445234099;-15.0997368325346;7.13953365510951;"T17";1.1250936309807;1;2;4;"S-2-NA";2;"S-1"
-22.4819832145713;4.35806396526706;-16.8314405170563;7.51738359387583;"T17";1.20077374158427;1;2;4;"S-2-NA";2;"S-1"
-22.3917013798395;3.76128965930802;-18.7121596255184;7.8819552643175;"T17";1.28442824352533;1;2;4;"S-2-NA";2;"S-1"
-22.6757533406089;2.41381253483952;-24.5788079011538;8.86741693690893;"T17";1.54642924899235;1;2;2;"S-3";2;"S-1"
-22.6319347218143;2.45762981403741;-25.1585204572861;8.9291267912003;"T17";1.57199455425143;1;2;2;"S-3";2;"S-1"
-22.5107006149751;2.48367692188116;-26.2367712103447;9.04621537555234;"T17";1.61963744321838;1;2;2;"S-3";2;"S-1"
-22.7019335442292;2.15383000932501;-28.6247617268819;9.30968993536453;"T17";1.72571990406141;1;2;2;"S-3";2;"S-1"
-22.7314475196952;2.05047988452173;-30.8605423372416;9.52180805136016;"T17";1.82420405326411;1;2;2;"S-3";2;"S-1"
-22.6270849485257;2.03889590547305;-31.537997821769;9.58291761521344;"T17";1.85400662012398;1;2;2;"S-3";2;"S-1"
-22.6683845268728;1.87599877552202;-33.4331641666792;9.75368848161616;"T17";1.93776316009462;1;2;2;"S-3";2;"S-1"
-22.3641739835329;1.87719753576647;-33.8366694976844;9.78708192904004;"T17";1.95556351682171;1;2;2;"S-3";2;"S-1"
-22.3577555782574;1.82895227628351;-34.0788990383327;9.80741412181987;"T17";1.9663946586661;1;2;2;"S-3";2;"S-1"
-22.4216315281811;1.8185931445825;-34.1831801523739;9.81594472679188;"T17";1.97105886181816;1;2;2;"S-3";2;"S-1"
-22.3845928240248;1.68505563140317;-35.2811149907661;9.90499697831019;"T17";2.02002652222291;1;2;2;"S-3";2;"S-1"
-21.5839286296116;2.09363783252626;-39.9018166532926;10.2528317331652;"T17";2.22644982859492;1;2;2;"S-3";2;"S-1"
-21.7171163611516;2.28299776069083;-40.224418436948;10.2841240576856;"T17";2.2413962171413;1;2;2;"S-3";2;"S-1"
-21.3931263517865;2.29127048749861;-41.1995317182398;10.3866322084266;"T17";2.28629689663649;1;2;2;"S-3";2;"S-1"
-21.0868179075557;2.20665125085596;-43.2511593644715;10.6063679216574;"T17";2.38219815073535;1;2;2;"S-3";2;"S-1"
-20.933741950207;2.27868232717688;-44.2511421789883;10.7110121282021;"T17";2.42962032789364;1;2;2;"S-3";2;"S-1"
-20.6833071901271;2.23233398045678;-45.728709575654;10.871848481397;"T17";2.50020337989554;1;2;2;"S-3";2;"S-1"
-20.6249742007646;2.2912044251452;-46.7569881427637;10.9828298232894;"T17";2.54991876427084;1;2;2;"S-3";2;"S-1"
-20.710222061273;2.64191941358934;-49.202664583474;11.2545171780897;"T17";2.66849716426805;1;2;2;"S-3";2;"S-1"
-20.7960355068557;3.0538218835157;-54.0563115724219;11.8736773285155;"T17";2.90285713272169;1;2;2;"S-3";2;"S-1"
-20.9755528017457;3.16595039342013;-55.7383912553797;12.1206845883339;"T17";2.98374176491052;1;2;2;"S-3";2;"S-1"
-20.8396754964027;3.00960589541714;-58.0417303401946;12.4683396585327;"T17";3.09355241479352;1;2;2;"S-3";2;"S-1"
-21.3652187049096;2.94984246250254;-58.8104084730431;12.5793499398923;"T17";3.13043773639947;1;2;2;"S-3";2;"S-1"
-21.1869716785638;3.41161488133373;-69.6241226804364;14.0723724914942;"T17";3.63657410489395;1;2;2;"S-3";2;"S-1"
-21.8790971768313;3.00522486425902;-71.1727888914152;14.3217452084521;"T17";3.70966931805015;1;2;2;"S-3";2;"S-1"
-21.5028647186215;2.81510680105965;-73.8264664669707;14.6862436960877;"T17";3.83095757570118;1;2;2;"S-3";2;"S-1"
-21.1156829655522;2.78598236089703;-76.8549294634849;15.0827232763578;"T17";3.9717975538224;1;2;2;"S-3";2;"S-1"
-21.3701149241384;2.57553037904194;-80.4717224686004;15.5599193742394;"T17";4.14308223407716;1;2;2;"S-3";2;"S-1"
-21.1784495712852;3.00502333973801;-83.3331981674426;15.904784978258;"T17";4.27698304411024;1;2;2;"S-3";2;"S-1"
-21.2349023221076;3.11091483717671;-84.3949593451486;16.055438930026;"T17";4.3271170812659;1;2;2;"S-3";2;"S-1"
-21.1705029599069;2.63808130515675;-88.1722401718201;16.6088108641009;"T17";4.50499785365537;1;2;2;"S-3";2;"S-1"
-20.6487675191575;2.89425859895403;-89.6675648470419;16.7951450328409;"T17";4.57563031231984;1;2;2;"S-3";2;"S-1"
-20.7764281822282;3.03280207308713;-91.2234791152472;17.0132315721857;"T17";4.6509817475453;1;2;2;"S-3";2;"S-1"
-20.5244923511791;2.96224667572389;-92.4309122469861;17.1894844715259;"T17";4.70909727737308;1;2;2;"S-3";2;"S-1"
-20.949192858162;2.96051974443033;-99.2288106350361;18.1706074906662;"T17";5.04030636511743;1;2;2;"S-3";2;"S-1"
-21.1967007662878;2.85545348685619;-100.312564044194;18.3237624779551;"T17";5.0920388312079;1;2;2;"S-3";2;"S-1"
-21.4286668207255;2.59543897363682;-108.242839732813;19.3920670983993;"T17";5.46616666251794;1;2;2;"S-3";2;"S-1"
-21.4068785968041;2.60868686150414;-111.211722054645;19.7516579656562;"T17";5.6047138874419;1;2;2;"S-3";2;"S-1"
