"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T25";0;1;1;1;"S-1-NA";2;"S-1"
-6.3170287862824;5.36387205489672;0;0;"T25";0.175992213189602;1;1;1;"S-1-NA";2;"S-1"
-12.9399665930691;8.30132288820736;-1.39960912832399;1.18842648105352;"T25";0.397553516086191;1;1;1;"S-1-NA";2;"S-1"
-13.0929929251893;8.41159841228752;-1.64652214141088;1.34682755822727;"T25";0.416634941939265;1;1;1;"S-1-NA";2;"S-1"
-15.3598619357158;8.36547445332042;-3.02117020359283;2.2299707420182;"T25";0.521626067347825;1;1;1;"S-1-NA";2;"S-1"
-15.9494312566331;8.38385238309048;-3.41019269300395;2.44184489235601;"T25";0.546953279990703;1;1;1;"S-1-NA";2;"S-1"
-17.9470572733434;8.17814299778936;-5.36857198319647;3.47127112172374;"T25";0.669740058947355;1;1;4;"S-2-NA";2;"S-1"
-18.4618986023707;7.92381605597217;-6.15075101844371;3.82769568217945;"T25";0.713322637602687;1;1;4;"S-2-NA";2;"S-1"
-19.1556498501644;7.62233867846287;-6.7840262577785;4.09949635757944;"T25";0.747624377254397;1;1;4;"S-2-NA";2;"S-1"
-19.5025539757004;7.45427831052586;-7.02539664277051;4.19554148451332;"T25";0.760224857367575;1;1;4;"S-2-NA";2;"S-1"
-20.0396794698924;7.0561537887722;-7.64388977423322;4.43194231390296;"T25";0.79193830024451;1;1;4;"S-2-NA";2;"S-1"
-20.1825179453639;7.04479167564656;-7.86984646273977;4.5115037233606;"T25";0.803213764447719;1;1;4;"S-2-NA";2;"S-1"
-20.3610542686602;6.75208440783921;-8.95124035220463;4.8889687498365;"T25";0.856794486753643;1;1;4;"S-2-NA";2;"S-1"
-20.3158808632113;6.74404237804209;-9.03568698634694;4.91697274187754;"T25";0.860941945575178;1;1;4;"S-2-NA";2;"S-1"
-21.1034650072444;6.30173517836743;-10.1830430175222;5.29784806542603;"T25";0.917417765595019;1;1;4;"S-2-NA";2;"S-1"
-21.6501826932295;5.74743301290931;-11.3510097924793;5.64661625635509;"T25";0.97276255255565;1;1;4;"S-2-NA";2;"S-1"
-22.0527631448778;4.93319576931302;-14.23441366471;6.41206802365089;"T25";1.10594405559823;1;1;4;"S-2-NA";2;"S-1"
-22.3540183159751;4.37112687004363;-15.089695391249;6.60339426096701;"T25";1.14472748246044;1;1;4;"S-2-NA";2;"S-1"
-22.447476316998;4.36666210441394;-15.2459514293122;6.6339487213298;"T25";1.15171754732728;1;1;4;"S-2-NA";2;"S-1"
-22.562545179526;4.0836417955522;-15.8986179488606;6.76091061751292;"T25";1.18079282110557;1;1;4;"S-2-NA";2;"S-1"
-22.5812881331531;4.01559306504966;-16.3554318050015;6.84359030373099;"T25";1.20103937806562;1;1;4;"S-2-NA";2;"S-1"
-22.3293190503936;3.90414065387419;-17.238634243826;7.00064873048972;"T25";1.24015151523054;1;1;4;"S-2-NA";2;"S-1"
-22.9114304741348;3.30499122696079;-22.2253602433566;7.87254633115371;"T25";1.46347789559513;1;1;4;"S-2-NA";2;"S-1"
-22.8710394708486;3.36690269203352;-22.3067175120773;7.88428217888591;"T25";1.46702884230763;1;1;4;"S-2-NA";2;"S-1"
-22.9002646208575;2.87597920162935;-23.8175691161541;8.10669840703825;"T25";1.53308843728155;1;1;4;"S-2-NA";2;"S-1"
-22.7124081231054;2.4192964312017;-26.7066431787259;8.46952901417261;"T25";1.65924741886556;1;1;2;"S-3";2;"S-1"
-21.6226884002617;2.40168558172364;-32.6593021130407;9.10359856936426;"T25";1.92133582895622;1;1;2;"S-3";2;"S-1"
-21.4986929138723;2.71784550479692;-33.2772062264034;9.17223071040427;"T25";1.94991248426959;1;1;2;"S-3";2;"S-1"
-21.5862616065359;2.75417624016197;-33.3393244070251;9.1800836351679;"T25";1.95280187763274;1;1;2;"S-3";2;"S-1"
-20.899043146462;2.91991472005896;-47.858206252474;11.0325377627667;"T25";2.62540013063699;1;1;2;"S-3";2;"S-1"
-21.0549785140666;2.96750483636487;-48.1749250260196;11.0767882005745;"T25";2.64055483276024;1;1;2;"S-3";2;"S-1"
-21.1332130213906;2.51673549400162;-53.1945171863193;11.7842533733514;"T25";2.87895888322964;1;1;2;"S-3";2;"S-1"
-21.2802641998597;2.7372323832167;-54.5255885976152;11.9427694807918;"T25";2.94194369344041;1;1;2;"S-3";2;"S-1"
-21.1302542659963;2.70242522592154;-54.8911139818039;11.9897861864629;"T25";2.95912042493001;1;1;2;"S-3";2;"S-1"
-21.4605244544158;2.84659481705756;-58.4930293951907;12.4504482756284;"T25";3.1295828986913;1;1;2;"S-3";2;"S-1"
-21.5734478448468;2.75113618589438;-59.6358165203597;12.6020313329025;"T25";3.18283356027678;1;1;2;"S-3";2;"S-1"
-21.4846422605329;2.87259432174417;-60.3697131323385;12.6956208944988;"T25";3.21685207309201;1;1;2;"S-3";2;"S-1"
-21.5846271740733;2.54743961814169;-66.7093143323331;13.5432543895504;"T25";3.51192802190781;1;1;2;"S-3";2;"S-1"
-21.6223242461241;2.55548734726476;-66.7745536737179;13.5509540028707;"T25";3.5149505129084;1;1;2;"S-3";2;"S-1"
-21.7810036859457;2.42814758589228;-67.0448400708892;13.5828984626914;"T25";3.52745085256174;1;1;2;"S-3";2;"S-1"
-21.5109284332814;2.35593952610273;-73.2008591170024;14.2691718319563;"T25";3.8100833306089;1;1;2;"S-3";2;"S-1"
-20.7601714624592;2.56803314153592;-79.2047454435789;14.9267349469507;"T25";4.08919198671356;1;1;2;"S-3";2;"S-1"
-20.7453966044084;2.59800659585337;-81.8427624517506;15.2530576421737;"T25";4.21626304741949;1;1;2;"S-3";2;"S-1"
-20.6842454462292;2.51630403777265;-82.8675981606936;15.3814008106496;"T25";4.26566367968917;1;1;2;"S-3";2;"S-1"
-20.5736290586009;2.53162566306021;-82.9997274297958;15.3974747551507;"T25";4.27205159794539;1;1;2;"S-3";2;"S-1"
-20.7429285588064;2.65937405012398;-83.3933348471547;15.4459089247432;"T25";4.2911832453683;1;1;2;"S-3";2;"S-1"
-20.8436176383993;2.51682253463581;-84.8575883576741;15.6336354445371;"T25";4.36177373630926;1;1;2;"S-3";2;"S-1"
-20.8706874667771;2.48161589214479;-85.0765783133036;15.6600780162993;"T25";4.37228006776422;1;1;2;"S-3";2;"S-1"
-20.9917230269609;2.77376384802083;-86.8162923749775;15.8669376164016;"T25";4.45563688408583;1;1;2;"S-3";2;"S-1"
-21.1771170223625;2.68159213873645;-87.5760467774261;15.9673285796484;"T25";4.49182993033901;1;1;2;"S-3";2;"S-1"
-21.1060122527243;2.62091129938319;-87.776090947413;15.9926595476489;"T25";4.50127617223188;1;1;2;"S-3";2;"S-1"
-20.7445876937498;3.02381155655042;-92.1985428004664;16.5418326407873;"T25";4.71081134164706;1;1;2;"S-3";2;"S-1"
-21.0362054081118;3.08218186428206;-94.9020492517437;16.9359062262095;"T25";4.84113480197266;1;1;2;"S-3";2;"S-1"
