"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T28";0;1;1;1;"S-1-NA";8;"S-1"
-1.87188724495927;2.85802363535141;0;0;"T28";0.0625633518211544;1;1;7;"S-2-NA";3;"S-2"
-3.00892478285784;3.71806756061085;-0.0510926034635605;0.0780089018095054;"T28";0.0898580532521009;1;1;3;"S-3-NA";3;"S-2"
-9.6609177240678;7.5111412614856;-0.603746446816779;0.760912089993187;"T28";0.273529591504484;1;1;1;"S-4-NA";2;"S-3"
-11.3368007541538;7.88977365151394;-1.05659219842136;1.11298924323215;"T28";0.32040358055383;1;1;1;"S-4-NA";2;"S-3"
-13.9691535922162;8.68750617753603;-2.57256430191004;2.1680202892839;"T28";0.454124913085252;1;1;1;"S-4-NA";2;"S-3"
-18.9270276534562;7.69345028678253;-6.02955186290548;4.31794301678169;"T28";0.701597856823355;1;1;4;"S-5-NA";2;"S-3"
-21.6591327369195;5.9861752638194;-12.167627940119;6.8129456141868;"T28";1.02590002352372;1;1;4;"S-5-NA";2;"S-3"
-22.6043952593187;4.89730069007665;-14.5513846827777;7.47177096149825;"T28";1.13595783477649;1;1;4;"S-5-NA";2;"S-3"
-22.5496615566708;4.27066376548438;-16.2307832533808;7.83561700490603;"T28";1.21025305707008;1;1;4;"S-5-NA";2;"S-3"
-22.4847232076346;4.05243213751066;-17.3878603501676;8.05475498259587;"T28";1.26156545011327;1;1;4;"S-5-NA";2;"S-3"
-22.4595661693245;3.84700872078552;-17.8147581891173;8.13169497896666;"T28";1.28055157838389;1;1;4;"S-5-NA";2;"S-3"
-22.7054474442936;2.55734827366673;-22.8015822730827;8.98586801131314;"T28";1.50258721550927;1;1;2;"S-6";2;"S-3"
-22.261432459709;2.59061104679386;-25.7507436659669;9.31803643985262;"T28";1.63247504970059;1;1;2;"S-6";2;"S-3"
-22.0516137812121;2.60940588461701;-32.0105107352013;10.0464990735697;"T28";1.91366841318086;1;1;2;"S-6";2;"S-3"
-21.6906055793686;2.30137738286904;-39.6759385276843;10.9535625015921;"T28";2.2612814209424;1;1;2;"S-6";2;"S-3"
-21.9239623642953;2.50452468224794;-42.7398192353324;11.2786408281787;"T28";2.40253523224965;1;1;2;"S-6";2;"S-3"
-21.9235205880935;2.48475992496498;-42.7874584030508;11.2840829772487;"T28";2.40470815915614;1;1;2;"S-6";2;"S-3"
-21.3192150750152;2.25774013454383;-50.0748188871191;12.1100151634971;"T28";2.737107349094;1;1;2;"S-6";2;"S-3"
-21.2236666136825;2.25693835376597;-50.2670278416761;12.1303704096633;"T28";2.74612311040983;1;1;2;"S-6";2;"S-3"
