"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T8";0;1;2;1;"S-1-NA";8;"S-1"
-1.87924900528539;1.93174314762993;0;0;"T8";0.0451511121354997;1;2;7;"S-2-NA";3;"S-2"
-8.798703959974;6.93500560312632;-0.366080187443131;0.376306115681012;"T8";0.239952432457358;1;2;1;"S-3-NA";2;"S-3"
-9.6662323582855;7.34968305503572;-0.599996486440931;0.560675410476232;"T8";0.26653774548322;1;2;1;"S-3-NA";2;"S-3"
-12.2191389303486;7.88876684944539;-1.31108168637803;1.10134634108806;"T8";0.340101588517427;1;2;1;"S-3-NA";2;"S-3"
-14.5679528300778;8.11880392006104;-2.39454149723378;1.80083604222868;"T8";0.428770668804646;1;2;1;"S-3-NA";2;"S-3"
-19.7922626365179;6.90817802029319;-7.58342039421005;4.69262810257323;"T8";0.784955162089318;1;2;4;"S-4-NA";2;"S-3"
-20.9706667335058;6.3145852082181;-10.4570516253509;5.69562389309837;"T8";0.930144789163023;1;2;4;"S-4-NA";2;"S-3"
-21.6754394126572;4.86146025595758;-15.372872847837;7.17585207907964;"T8";1.16455894894898;1;2;4;"S-4-NA";2;"S-3"
-21.5366050449647;4.83709880138929;-15.6902390240791;7.24703232244233;"T8";1.17920069023967;1;2;4;"S-4-NA";2;"S-3"
-21.522857996429;4.25436929699186;-17.3333548509446;7.61607440591283;"T8";1.25549478689209;1;2;4;"S-4-NA";2;"S-3"
-21.5588925894746;4.17846586285771;-17.5771172303452;7.66425830336993;"T8";1.26682053087279;1;2;4;"S-4-NA";2;"S-3"
-21.7511318328146;4.05462244699665;-19.7604219817382;8.08741846032366;"T8";1.36809218674898;1;2;4;"S-4-NA";2;"S-3"
-21.8939937350061;3.93521492343213;-22.7656551775693;8.64762314612733;"T8";1.50625663809478;1;2;4;"S-4-NA";2;"S-3"
-22.3700460589207;3.10477628526745;-24.6141704781746;8.97987431442396;"T8";1.59068688517436;1;2;2;"S-5";2;"S-3"
-22.6337433198135;2.85389171600423;-27.7419223106912;9.41398024743014;"T8";1.73050563316792;1;2;2;"S-5";2;"S-3"
-22.1810916075193;2.74190474716387;-30.3580056163759;9.74384254059908;"T8";1.84608895797282;1;2;2;"S-5";2;"S-3"
-22.1856295526946;2.91135823912367;-31.2963627969682;9.85983710270301;"T8";1.88839333131909;1;2;2;"S-5";2;"S-3"
-21.7591349163386;2.58722210039376;-33.4377794568958;10.1408492336172;"T8";1.9849160220474;1;2;2;"S-5";2;"S-3"
-21.7324288596475;2.37763785087685;-37.4621899671379;10.6193629177866;"T8";2.16986871091649;1;2;2;"S-5";2;"S-3"
-21.7085872545613;1.89198660344309;-45.4668064125184;11.4951085219803;"T8";2.53819461213425;1;2;2;"S-5";2;"S-3"
-21.7768712405067;1.59739898296334;-48.5451024703157;11.7633938246805;"T8";2.67999545903876;1;2;2;"S-5";2;"S-3"
-21.3208515312818;1.84201350539883;-52.3301568594837;12.0410389448147;"T8";2.85380621207878;1;2;2;"S-5";2;"S-3"
-20.9203609963956;2.24132971984901;-54.8729791599896;12.260725903025;"T8";2.9730707872659;1;2;2;"S-5";2;"S-3"
-21.1912277742799;2.29120486690034;-56.8481819248208;12.4723417857676;"T8";3.06748611619696;1;2;2;"S-5";2;"S-3"
-21.2454177124947;2.32485992798178;-57.3368852087696;12.5251805997608;"T8";3.09054770041257;1;2;2;"S-5";2;"S-3"
-21.0604183713082;2.3924907867673;-58.1083913452398;12.6096055673065;"T8";3.12686170218512;1;2;2;"S-5";2;"S-3"
-21.2886749798734;2.25043268740833;-60.860849131548;12.9222883345054;"T8";3.25755510712042;1;2;2;"S-5";2;"S-3"
-21.5682372939627;2.71041253928771;-66.2602479087705;13.4930605179364;"T8";3.51118285907432;1;2;2;"S-5";2;"S-3"
-21.5747237672592;2.49705943751709;-67.3369000791481;13.6283600096505;"T8";3.56110127177089;1;2;2;"S-5";2;"S-3"
-21.6535274565916;2.28683094393191;-68.5710045220009;13.7711953098449;"T8";3.61830267356709;1;2;2;"S-5";2;"S-3"
-21.3020298381672;2.26430028816912;-69.3774696986362;13.8563661682572;"T8";3.65554672898725;1;2;2;"S-5";2;"S-3"
-20.9625629044376;2.26579374739091;-70.0761897812374;13.9306366531079;"T8";3.68834736291319;1;2;2;"S-5";2;"S-3"
-21.4604856067798;1.75025021477037;-75.7890553709635;14.5481267563884;"T8";3.9608744205907;1;2;2;"S-5";2;"S-3"
-21.6641077066328;1.61841236983245;-77.0250441011031;14.6489301389408;"T8";4.01846811873838;1;2;2;"S-5";2;"S-3"
-21.3545911864526;1.56149029822409;-79.592789030583;14.8407529554038;"T8";4.1369934217073;1;2;2;"S-5";2;"S-3"
