"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T4";0;1;1;1;"S-1-NA";2;"S-1"
-5.92162335528299;4.47301247057642;0;0;"T4";0.138790917117149;1;1;1;"S-1-NA";2;"S-1"
-9.75658160970409;6.54384222381503;-0.683092857130826;0.515987371230206;"T4";0.254146591760218;1;1;1;"S-1-NA";2;"S-1"
-12.0398034599656;7.167850323544;-1.3482723524277;0.962130276795642;"T4";0.322324107401073;1;1;1;"S-1-NA";2;"S-1"
-13.2637723390173;7.39966316322959;-1.9011727899545;1.29129740923199;"T4";0.368246820289642;1;1;1;"S-1-NA";2;"S-1"
-13.4627294267333;7.50784007737769;-1.97935305496271;1.33491302719393;"T4";0.37414109101519;1;1;1;"S-1-NA";2;"S-1"
-14.5940609285521;7.96117816867304;-2.71407292423644;1.74464860943221;"T4";0.428715453017503;1;1;1;"S-1-NA";2;"S-1"
-16.5483067842694;8.1408383839866;-3.90525179581847;2.394446309596;"T4";0.510336249135435;1;1;1;"S-1-NA";2;"S-1"
-17.7238890356035;7.93927514897869;-4.79605990504804;2.83267391456621;"T4";0.56416701991111;1;1;4;"S-2-NA";2;"S-1"
-18.2016853431182;7.74546562749732;-5.36162959036655;3.08601635756194;"T4";0.596077041700482;1;1;4;"S-2-NA";2;"S-1"
-18.5089616926718;7.67960054005391;-5.97103619116649;3.34534057895611;"T4";0.629557820502669;1;1;4;"S-2-NA";2;"S-1"
-18.8587468176422;7.47419438532998;-6.31764273215294;3.48915198359042;"T4";0.648284237831831;1;1;4;"S-2-NA";2;"S-1"
-21.2631057094815;6.31558168646188;-9.47116052434566;4.73897018224164;"T4";0.815502018667758;1;1;4;"S-2-NA";2;"S-1"
-21.8113520445012;5.61383286506959;-11.7494793013089;5.41567792852796;"T4";0.922650936990976;1;1;4;"S-2-NA";2;"S-1"
-21.9722398891634;5.37777630792375;-12.2782214786468;5.55176624649339;"T4";0.946892541833222;1;1;4;"S-2-NA";2;"S-1"
-22.5359962012399;3.9832242343007;-18.203028130579;7.00188171048413;"T4";1.2165421852842;1;1;4;"S-2-NA";2;"S-1"
-22.3267841720276;3.79772619253096;-18.8526894422864;7.11670896985057;"T4";1.24536990188062;1;1;4;"S-2-NA";2;"S-1"
-22.235894106056;3.48925771547864;-19.6427766707833;7.25110069142263;"T4";1.28075731918216;1;1;2;"S-3";2;"S-1"
-21.8665901073159;3.09250218483471;-22.8765153432821;7.75853914022264;"T4";1.42618608660996;1;1;2;"S-3";2;"S-1"
-22.134966154489;2.86268913417192;-24.8270178140134;8.03439070750673;"T4";1.51538620702922;1;1;2;"S-3";2;"S-1"
-22.160162116846;2.57680456378537;-26.6897798465133;8.27529952989967;"T4";1.59954093396664;1;1;2;"S-3";2;"S-1"
-22.5209108513932;2.26028685951178;-28.646061607135;8.50277781919377;"T4";1.68782015098259;1;1;2;"S-3";2;"S-1"
-22.5131931713764;2.22271819926312;-28.873063105617;8.52556057906943;"T4";1.69789973879233;1;1;2;"S-3";2;"S-1"
-22.2238280879514;2.18170433459788;-29.8600964475299;8.62300997043958;"T4";1.74174217972904;1;1;2;"S-3";2;"S-1"
-22.2909863810904;1.99999226329238;-31.3343823567945;8.76774002981323;"T4";1.80808025179431;1;1;2;"S-3";2;"S-1"
-22.1244389083683;1.72034029758115;-33.6820220435868;8.97837499815029;"T4";1.9133981433697;1;1;2;"S-3";2;"S-1"
-22.4221881862731;1.5586322169029;-35.9200576939138;9.15239897826689;"T4";2.01455486239865;1;1;2;"S-3";2;"S-1"
-22.5037528646646;1.4804360352671;-36.1822405878721;9.17062408198332;"T4";2.02624787343666;1;1;2;"S-3";2;"S-1"
-22.5243711828968;1.38314174935274;-38.2485184243998;9.3065566167239;"T4";2.11806712904945;1;1;2;"S-3";2;"S-1"
-22.1726836571268;1.2969485950006;-40.9436570499538;9.47205552113404;"T4";2.23772146273404;1;1;2;"S-3";2;"S-1"
-22.1512146338772;1.48574051824266;-43.0834914153578;9.59722102733351;"T4";2.33422914752737;1;1;2;"S-3";2;"S-1"
-22.0052684485106;1.46257871575817;-43.2471161281151;9.60819576933061;"T4";2.34161586267874;1;1;2;"S-3";2;"S-1"
-21.7147756358782;1.55436712463622;-44.5436566921978;9.6943702523905;"T4";2.40053541492671;1;1;2;"S-3";2;"S-1"
-21.8859897606016;1.48470554156754;-45.0668275101321;9.73181938534965;"T4";2.42462826427072;1;1;2;"S-3";2;"S-1"
-21.9106057802966;1.48849093910734;-45.8935366849169;9.78790182468613;"T4";2.46240170672536;1;1;2;"S-3";2;"S-1"
-21.9167432329111;1.53800572547149;-46.0868340821176;9.8010334298627;"T4";2.47122379951179;1;1;2;"S-3";2;"S-1"
-21.4768139353189;1.47687340306939;-47.5933644670894;9.90675408064826;"T4";2.53996258834377;1;1;2;"S-3";2;"S-1"
-21.2320737176939;1.59363174638716;-49.6161649643426;10.0458538681263;"T4";2.63414790388197;1;1;2;"S-3";2;"S-1"
-21.4705644621868;1.92648810106332;-52.2270630421116;10.2418220113533;"T4";2.75711743161082;1;1;2;"S-3";2;"S-1"
-21.5033566918034;1.88758863322796;-52.2988505084939;10.2482632812153;"T4";2.76046096114442;1;1;2;"S-3";2;"S-1"
-21.3191227377704;1.96971799327626;-53.2842817501479;10.334765534665;"T4";2.80628781765699;1;1;2;"S-3";2;"S-1"
-21.7455119902763;1.37297430668652;-55.6044009723516;10.5491261645433;"T4";2.91511589894071;1;1;2;"S-3";2;"S-1"
-21.7613380123046;1.30867493107927;-56.1207468966858;10.5817273600355;"T4";2.93886084109545;1;1;2;"S-3";2;"S-1"
-21.4701268216356;1.22915007227744;-57.3866062209973;10.6578531186199;"T4";2.99703094642609;1;1;2;"S-3";2;"S-1"
-20.6394572721862;1.7646242059068;-61.6078075139156;10.8995140048081;"T4";3.1936390674673;1;1;2;"S-3";2;"S-1"
-20.721586489691;1.82610341161293;-61.765087142479;10.9129610366752;"T4";3.20125940488651;1;1;2;"S-3";2;"S-1"
-20.876615306403;1.5671831661408;-64.758931947779;11.1767955753828;"T4";3.34573892178014;1;1;2;"S-3";2;"S-1"
-21.0770827020725;1.53714082650867;-64.9467551092352;11.1908952410865;"T4";3.3547357423231;1;1;2;"S-3";2;"S-1"
-21.0170158876754;1.5834661515205;-65.3119803033685;11.2175309270924;"T4";3.37206381373107;1;1;2;"S-3";2;"S-1"
-21.0200951592301;1.62072540207985;-65.3702044867685;11.221917659448;"T4";3.37483414914459;1;1;2;"S-3";2;"S-1"
-21.1046534650632;1.83579206771089;-65.6412451389484;11.2428158745444;"T4";3.38772850809619;1;1;2;"S-3";2;"S-1"
-21.7374125258441;2.03443755338905;-68.4672456008716;11.4886360316929;"T4";3.52163264760748;1;1;2;"S-3";2;"S-1"
-22.1840692649079;1.64958826484078;-71.3493166922204;11.7583734557219;"T4";3.6542183952406;1;1;2;"S-3";2;"S-1"
-22.1635795837585;1.64335401308101;-71.4764788632026;11.767829125125;"T4";3.65995053434744;1;1;2;"S-3";2;"S-1"
-22.1681246222938;1.22082350526461;-72.849534684184;11.8696365423369;"T4";3.72190152993426;1;1;2;"S-3";2;"S-1"
-21.3788288872382;1.60768798725579;-76.1022370217797;12.0487665110206;"T4";3.86863033054397;1;1;2;"S-3";2;"S-1"
-21.5420880420477;1.58915725612336;-76.2198336712326;12.0576097793616;"T4";3.87413094285876;1;1;2;"S-3";2;"S-1"
-21.698793560287;1.51565159969114;-76.8877189711871;12.1068795979887;"T4";3.90513468300924;1;1;2;"S-3";2;"S-1"
