"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T14";0;1;2;1;"S-1-NA";2;"S-1"
-14.4937680013964;8.42830276940072;0;0;"T14";0.454783241730183;1;2;1;"S-1-NA";2;"S-1"
-15.7662748097104;8.35624109925714;-0.764798260289726;0.444739511120346;"T14";0.507550628390163;1;2;1;"S-1-NA";2;"S-1"
-19.4924781346904;6.87608586422341;-5.27456865690552;2.83495084456763;"T14";0.793589686509222;1;2;4;"S-2-NA";2;"S-1"
-19.673618570096;6.87583212513125;-6.48048283557103;3.26034413628211;"T14";0.855455303099006;1;2;4;"S-2-NA";2;"S-1"
-20.6079436259415;6.39043954080645;-8.12094966488229;3.83367915774764;"T14";0.938839395530522;1;2;4;"S-2-NA";2;"S-1"
-21.317663845843;5.5651779134818;-10.0996583902952;4.44726868944162;"T14";1.0348561918363;1;2;4;"S-2-NA";2;"S-1"
-21.6710543178963;5.08955541694784;-11.2778844676777;4.75485575856675;"T14";1.09012613538653;1;2;4;"S-2-NA";2;"S-1"
-21.8188467589179;5.02809992933734;-11.6442832292184;4.84090633894954;"T14";1.10703342361376;1;2;4;"S-2-NA";2;"S-1"
-21.7046938034715;4.18940264269962;-16.4989269834692;5.95964713159615;"T14";1.32953114807606;1;2;4;"S-2-NA";2;"S-1"
-22.1480486318393;3.36205722706262;-21.9498660878752;7.01177801609361;"T14";1.58067217562348;1;2;2;"S-3";2;"S-1"
-21.8097482676263;3.22803622969113;-25.6723672440482;7.57685090910094;"T14";1.74874572549015;1;2;2;"S-3";2;"S-1"
-21.7964199735917;2.548036551845;-30.1472703718217;8.23917627129931;"T14";1.95392476161942;1;2;2;"S-3";2;"S-1"
-21.6510390627943;2.59642973499247;-30.4672374023739;8.27658093179953;"T14";1.96860455907881;1;2;2;"S-3";2;"S-1"
-21.8681825483444;2.67493521038655;-32.6286400386191;8.53578004264876;"T14";2.06843360792845;1;2;2;"S-3";2;"S-1"
-21.7254744182859;2.70887585055842;-38.9921969803528;9.31417589192028;"T14";2.35942975850776;1;2;2;"S-3";2;"S-1"
-21.7263619879548;2.58963872648424;-42.3382555939895;9.7313846119013;"T14";2.51344520365819;1;2;2;"S-3";2;"S-1"
-21.0311138085044;2.81186924675944;-53.684839186843;11.0838223693885;"T14";3.03569479146972;1;2;2;"S-3";2;"S-1"
-21.148564245273;3.37245329093549;-56.9921159667488;11.5260067421523;"T14";3.19295116933063;1;2;2;"S-3";2;"S-1"
-21.667713209399;3.20960067108207;-58.9828600033374;11.8434605040125;"T14";3.28708257293329;1;2;2;"S-3";2;"S-1"
-21.3781758526436;3.01009529943781;-64.5400146709041;12.6666321593671;"T14";3.54355424642563;1;2;2;"S-3";2;"S-1"
-21.5278096032243;3.05586901174447;-65.1213778090877;12.7484893983371;"T14";3.57074848143384;1;2;2;"S-3";2;"S-1"
-21.369829431388;3.12914133492124;-65.362839720399;12.7827648767017;"T14";3.58196476008743;1;2;2;"S-3";2;"S-1"
-21.6057135302671;2.9208907155143;-67.6028311027619;13.110762329696;"T14";3.68678503436968;1;2;2;"S-3";2;"S-1"
-21.4357735057092;2.52584769730043;-73.7353293358553;13.9398188256482;"T14";3.97062191041186;1;2;2;"S-3";2;"S-1"
-21.6700224479016;2.06751045063347;-80.6276088534721;14.7519587908371;"T14";4.2921535554342;1;2;2;"S-3";2;"S-1"
-21.7489840311687;2.06862171382343;-81.0684780956555;14.7940215883155;"T14";4.31249821558595;1;2;2;"S-3";2;"S-1"
-21.4992436125335;2.17255102925506;-90.1308719904966;15.6559774738512;"T14";4.72917946754023;1;2;2;"S-3";2;"S-1"
-21.2702106881985;2.35951250573537;-90.7366454480891;15.7171923599424;"T14";4.75735596846789;1;2;2;"S-3";2;"S-1"
-21.2286248181306;2.3986225658713;-91.719378511938;15.8262073099089;"T14";4.80355828767642;1;2;2;"S-3";2;"S-1"
-21.4665695119518;2.38070257280132;-93.53169632314;16.0309811205406;"T14";4.88892970606685;1;2;2;"S-3";2;"S-1"
-21.9275611893415;1.62084241597972;-98.675861259182;16.6014833934507;"T14";5.1285658031702;1;2;2;"S-3";2;"S-1"
-21.6891026960302;1.88715853480709;-101.240263118424;16.7910389609479;"T14";5.24551459820941;1;2;2;"S-3";2;"S-1"
-21.686496494641;2.0661539325125;-105.341831683052;17.1479144956952;"T14";5.43462194036692;1;2;2;"S-3";2;"S-1"
-21.1781180333491;2.23648564436936;-107.907739167484;17.3923781341963;"T14";5.55294015211985;1;2;2;"S-3";2;"S-1"
-20.7775722488332;2.85308969744072;-118.130020475229;18.4718879075141;"T14";6.03562144096941;1;2;2;"S-3";2;"S-1"
-21.2389017836433;3.07009408055408;-122.170538729234;19.0267150482774;"T14";6.23008680995554;1;2;2;"S-3";2;"S-1"
-21.5187994326875;2.73636118994345;-125.795743984535;19.5507403160841;"T14";6.40077384887263;1;2;2;"S-3";2;"S-1"
-21.5044779543395;2.28662456223961;-128.1776414561;19.8536257916424;"T14";6.5114629920572;1;2;2;"S-3";2;"S-1"
-21.2441393502654;2.3776650880331;-133.85370100791;20.4571753042352;"T14";6.77541078766808;1;2;2;"S-3";2;"S-1"
-21.926409796229;2.21450875467126;-137.767701334904;20.8952340920546;"T14";6.95964985061437;1;2;2;"S-3";2;"S-1"
-22.062352129306;2.28373569915137;-142.463663950778;21.3695137584983;"T14";7.17381909489632;1;2;2;"S-3";2;"S-1"
-21.2847526805806;2.5471271223748;-146.869960419501;21.8256218147784;"T14";7.37353925360367;1;2;2;"S-3";2;"S-1"
-21.3543240851459;2.87954815892453;-149.864539288508;22.1839803624114;"T14";7.51423052279279;1;2;2;"S-3";2;"S-1"
-21.7759259430973;3.01645370105649;-152.41525441526;22.5279344495504;"T14";7.63367776526138;1;2;2;"S-3";2;"S-1"
-21.3350582358739;3.15181753722474;-154.634408520625;22.8353370202534;"T14";7.73558636428788;1;2;2;"S-3";2;"S-1"
-21.4975424725233;3.30758640441419;-156.562894399851;23.1202312796097;"T14";7.82597683137283;1;2;2;"S-3";2;"S-1"
-21.3786476588827;3.34156526261961;-158.52674965009;23.4223877207114;"T14";7.91732937796041;1;2;2;"S-3";2;"S-1"
-21.4890084721261;3.27110690773787;-158.653268156135;23.4421630522302;"T14";7.92324736248702;1;2;2;"S-3";2;"S-1"
-21.8505135471972;3.04333558528532;-161.295593268445;23.8443839335974;"T14";8.04620906710625;1;2;2;"S-3";2;"S-1"
-21.9372863421463;3.06490975242408;-161.436818613479;23.8640537741784;"T14";8.05267231771722;1;2;2;"S-3";2;"S-1"
-21.8691155084986;2.80295251250579;-165.79216696252;24.4725497121893;"T14";8.25120864901692;1;2;2;"S-3";2;"S-1"
-21.9423240304415;2.65108889210009;-166.645163923793;24.5818778637934;"T14";8.29021328827366;1;2;2;"S-3";2;"S-1"
-21.5479529696187;2.70943482011301;-167.939567567242;24.7382687327041;"T14";8.34920447086915;1;2;2;"S-3";2;"S-1"
-21.816457794556;2.61402754741614;-168.68599057896;24.8321237964002;"T14";8.38384456001222;1;2;2;"S-3";2;"S-1"
-22.5616608824044;1.73779409338599;-175.063961465542;25.5963262966935;"T14";8.67619132623076;1;2;2;"S-3";2;"S-1"
-22.6187149779486;1.81931757190933;-177.22067174055;25.7624452006425;"T14";8.77178314840421;1;2;2;"S-3";2;"S-1"
-21.9496565748509;2.08960745966034;-184.114655251079;26.3169570441926;"T14";9.07657427014783;1;2;2;"S-3";2;"S-1"
-22.0771966448214;1.75475081336227;-185.020087523352;26.4031542028547;"T14";9.11782467737794;1;2;2;"S-3";2;"S-1"
-21.9674058273454;1.61993919930475;-188.468648487229;26.6772544545146;"T14";9.27402933593839;1;2;2;"S-3";2;"S-1"
-22.0070579176858;1.64285206410656;-190.665778146115;26.8392770660309;"T14";9.37404704745859;1;2;2;"S-3";2;"S-1"
