"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T38";0;1;2;1;"S-1-NA";2;"S-1"
-1.79209375759028;1.32954813874278;0;0;"T38";0.0410033273510635;1;2;1;"S-1-NA";2;"S-1"
-9.33519121026961;6.49652750625115;-0.371197141073051;0.275389870608069;"T38";0.248133752029389;1;2;1;"S-1-NA";2;"S-1"
-10.4652515166996;6.99578382947068;-0.733498453313345;0.527521871710592;"T38";0.286944024264812;1;2;1;"S-1-NA";2;"S-1"
-13.0113625233396;7.64301091821826;-1.60322961048646;1.10891746986028;"T38";0.370050594210625;1;2;1;"S-1-NA";2;"S-1"
-13.1172087035473;7.75682030261019;-1.69075948488273;1.16033343682615;"T38";0.376777781639248;1;2;1;"S-1-NA";2;"S-1"
-15.247498001248;7.904078238006;-2.58882601497815;1.6914022679453;"T38";0.445242540445179;1;2;1;"S-1-NA";2;"S-1"
-15.895513969637;7.99464302160523;-3.08045133967478;1.94625359042911;"T38";0.477485556621104;1;2;1;"S-1-NA";2;"S-1"
-17.1167815108188;8.10928705595177;-3.98248847081507;2.39993284040332;"T38";0.53423346253112;1;2;4;"S-2-NA";2;"S-1"
-18.1316292059429;7.74799766639875;-4.96400049179976;2.8649363062711;"T38";0.591575552243739;1;2;4;"S-2-NA";2;"S-1"
-18.7138906249361;7.7627591727512;-5.89263699982268;3.26176074026824;"T38";0.642791937571019;1;2;4;"S-2-NA";2;"S-1"
-18.9089525064162;7.5386350422323;-6.20249106303741;3.39029213545708;"T38";0.659349374473095;1;2;4;"S-2-NA";2;"S-1"
-20.2328960809575;6.73716039392595;-8.79309121361213;4.42311450194766;"T38";0.796353269834071;1;2;4;"S-2-NA";2;"S-1"
-20.3423982460795;6.63488029955287;-9.1139807937258;4.52996448334998;"T38";0.812213064637035;1;2;4;"S-2-NA";2;"S-1"
-20.370226077975;6.58075146965051;-9.28551966912615;4.58591363404664;"T38";0.820645643398166;1;2;4;"S-2-NA";2;"S-1"
-22.2250291233659;5.35880288667074;-12.4863458847644;5.61996410270746;"T38";0.977778225205839;1;2;4;"S-2-NA";2;"S-1"
-22.3904324095062;5.37507261716225;-12.8540564875249;5.70862489269316;"T38";0.994323112536222;1;2;4;"S-2-NA";2;"S-1"
-22.592101092234;4.29009220791367;-16.3611388467046;6.55053906434426;"T38";1.15095619112253;1;2;4;"S-2-NA";2;"S-1"
-22.2274163818342;4.11717958767944;-17.5010636792599;6.76700333306311;"T38";1.20141297811642;1;2;4;"S-2-NA";2;"S-1"
-21.9439926159456;4.11189904260449;-17.9522448534191;6.850575525561;"T38";1.22171138646081;1;2;4;"S-2-NA";2;"S-1"
-22.1395587118997;3.73033639249353;-19.1081755634922;7.06717559753756;"T38";1.27438779454678;1;2;4;"S-2-NA";2;"S-1"
-21.9934629994947;3.59257581430099;-20.008761678652;7.21891706644719;"T38";1.31506548495963;1;2;2;"S-3";2;"S-1"
-22.1141674249713;3.24120098951252;-21.0696258525104;7.3922065103765;"T38";1.36330091627315;1;2;2;"S-3";2;"S-1"
-22.1697236445246;3.05119189778645;-22.8071641490317;7.64687179972588;"T38";1.44187218975276;1;2;2;"S-3";2;"S-1"
-21.9758662287481;2.67371825553751;-25.9081637903976;8.07365858031396;"T38";1.58174762036651;1;2;2;"S-3";2;"S-1"
-21.7853670141922;2.7561022092821;-26.530284322304;8.14934956814528;"T38";1.61005688132718;1;2;2;"S-3";2;"S-1"
-21.6691595327231;2.74236861345017;-26.812890110015;8.18510248593449;"T38";1.62302915705368;1;2;2;"S-3";2;"S-1"
-21.8234534628416;2.79784256685012;-27.1834037744795;8.23199332370544;"T38";1.64012782042846;1;2;2;"S-3";2;"S-1"
-21.8910767756204;2.67747600516486;-27.6943267215535;8.2974954208936;"T38";1.66353946551681;1;2;2;"S-3";2;"S-1"
-21.3962713250979;2.81979773695356;-29.3223601491629;8.49661858339079;"T38";1.73790919361636;1;2;2;"S-3";2;"S-1"
-21.2231585149335;2.7720994322668;-31.1560542418643;8.73827968285532;"T38";1.82361076585948;1;2;2;"S-3";2;"S-1"
-21.1716812630776;2.81485517532623;-31.5521789879588;8.79002019937565;"T38";1.84227550635114;1;2;2;"S-3";2;"S-1"
-21.0243926762306;3.37351127264338;-34.6132557318214;9.19700194104579;"T38";1.98685905197635;1;2;2;"S-3";2;"S-1"
-20.9289236035218;3.62631541495923;-37.6584301711997;9.68562153908167;"T38";2.13169911876321;1;2;2;"S-3";2;"S-1"
-21.0585374667229;3.45326545276147;-39.3544577580291;9.97948906417887;"T38";2.21273661591113;1;2;2;"S-3";2;"S-1"
-20.4232645963149;3.25415554273581;-43.142713282291;10.6007027618936;"T38";2.39262828836218;1;2;2;"S-3";2;"S-1"
-20.5222036479784;3.18601348601305;-43.9465976429174;10.7287902542489;"T38";2.43198949610814;1;2;2;"S-3";2;"S-1"
-20.871149378253;3.11217941995129;-47.1927000620847;11.2327383809631;"T38";2.59016463533044;1;2;2;"S-3";2;"S-1"
-20.7815154626036;3.29151597007383;-48.2571435886806;11.3914617544168;"T38";2.6411653496325;1;2;2;"S-3";2;"S-1"
-20.7416541312975;3.31162998406027;-48.3326299338173;11.4034177886621;"T38";2.64479772886261;1;2;2;"S-3";2;"S-1"
-21.3432490549094;2.79084021030892;-49.3259142647892;11.5620064022954;"T38";2.69268611446023;1;2;2;"S-3";2;"S-1"
-21.4553503235211;2.73413739525663;-50.0010170569704;11.6502827473666;"T38";2.72431685589254;1;2;2;"S-3";2;"S-1"
-21.7853863466601;2.3807321714856;-53.7943216557206;12.1336780682843;"T38";2.90111679350957;1;2;2;"S-3";2;"S-1"
-21.6615421931035;2.34639727764931;-54.2930383434304;12.1881784036924;"T38";2.92400905163959;1;2;2;"S-3";2;"S-1"
-21.4582469507556;2.66375802137928;-57.7010273183186;12.5573347629974;"T38";3.08133806101978;1;2;2;"S-3";2;"S-1"
-21.149745432423;2.75494897396599;-58.9135364185756;12.7078517576622;"T38";3.13784356694669;1;2;2;"S-3";2;"S-1"
-20.9110433980788;2.95359559155072;-60.0817563040348;12.8600231483343;"T38";3.1930792145431;1;2;2;"S-3";2;"S-1"
-20.9881652836391;3.04823793964795;-61.1559253461585;13.0117449389212;"T38";3.24444771977141;1;2;2;"S-3";2;"S-1"
-20.8740177646421;3.02074499763033;-61.7678945731261;13.100624923919;"T38";3.27360554365441;1;2;2;"S-3";2;"S-1"
-20.8784108786537;3.10579989779137;-62.644781556852;13.2275220071467;"T38";3.31561408238485;1;2;2;"S-3";2;"S-1"
-21.05549498756;3.16091915787172;-65.852952219019;13.7047583338272;"T38";3.46927379723638;1;2;2;"S-3";2;"S-1"
-20.9448989161841;3.22421795723168;-66.966975566576;13.8719991298137;"T38";3.52218271000311;1;2;2;"S-3";2;"S-1"
