"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T39";0;1;2;1;"S-1-NA";2;"S-1"
-2.52982121135157;2.83641653344959;0;0;"T39";0.0664796330966055;1;2;1;"S-1-NA";2;"S-1"
-3.54881063333142;3.67053391161668;-0.0603063607957033;0.0676150385907004;"T39";0.0903178239241242;1;2;1;"S-1-NA";2;"S-1"
-7.10191504120256;6.29689099539086;-0.392232327882475;0.410925979697312;"T39";0.183849432505667;1;2;1;"S-1-NA";2;"S-1"
-7.36464235676811;6.4017257556468;-0.429911209096736;0.444333843133863;"T39";0.189154886174947;1;2;1;"S-1-NA";2;"S-1"
-8.8852557119893;6.74529846452347;-0.686256813867334;0.667162621628267;"T39";0.223962496966124;1;2;1;"S-1-NA";2;"S-1"
-11.6090067902435;7.95743561863554;-1.41302651175447;1.21889446662237;"T39";0.305757520254701;1;2;1;"S-1-NA";2;"S-1"
-12.0451647382106;8.0236723785309;-1.58369859094377;1.3358822595134;"T39";0.320459215436131;1;2;1;"S-1-NA";2;"S-1"
-17.848859666575;7.52606143644262;-4.24323694968196;3.10748646189985;"T39";0.541256391443312;1;2;4;"S-2-NA";2;"S-1"
-18.0456081611869;7.4966704570169;-4.52341610330867;3.22562541098655;"T39";0.556953705381602;1;2;4;"S-2-NA";2;"S-1"
-20.0721981135094;6.64728946822579;-7.5237860031587;4.47206632821242;"T39";0.723219639621675;1;2;4;"S-2-NA";2;"S-1"
-20.5323741069342;6.25620377085934;-8.2804089494208;4.72263638106183;"T39";0.760914711281657;1;2;4;"S-2-NA";2;"S-1"
-21.7937842699253;4.60125276208658;-13.328011023749;6.26063812244567;"T39";1.0067509720102;1;2;4;"S-2-NA";2;"S-1"
-21.8779908134315;3.52300994355714;-16.9893522903877;7.03364552709871;"T39";1.17475030710921;1;2;2;"S-3";2;"S-1"
-21.7966427458394;3.38139651609233;-17.5953163787508;7.13122384345083;"T39";1.20244773570448;1;2;2;"S-3";2;"S-1"
-21.7527261168892;3.5307608747769;-18.9565212469141;7.34239275843311;"T39";1.26489794347435;1;2;2;"S-3";2;"S-1"
-21.7097155503439;3.05119866331084;-21.7024115640354;7.78808779665607;"T39";1.39112995238975;1;2;2;"S-3";2;"S-1"
-21.8153761891751;3.09645055408721;-22.0834920023983;7.84164686432097;"T39";1.40868340386078;1;2;2;"S-3";2;"S-1"
-22.0847059944221;2.98253901120275;-22.7980226307576;7.94306655751854;"T39";1.44143693614751;1;2;2;"S-3";2;"S-1"
-22.177170912997;3.01998314212673;-22.9869760834192;7.96858471673727;"T39";1.44999278709292;1;2;2;"S-3";2;"S-1"
-22.1522149844682;2.9483713438267;-23.2584711286524;8.00555563890728;"T39";1.46223488263786;1;2;2;"S-3";2;"S-1"
-22.3984851877047;2.36736394167273;-27.867745706824;8.6190316769305;"T39";1.6703077359125;1;2;2;"S-3";2;"S-1"
-21.7934114528155;2.4958826117081;-34.4392262984951;9.3135914235273;"T39";1.96369724581018;1;2;2;"S-3";2;"S-1"
-22.2326150199599;2.22475684750348;-36.5791594822122;9.55866650206744;"T39";2.06188899464905;1;2;2;"S-3";2;"S-1"
-22.0015818035026;1.93342888381156;-38.6778310512222;9.76867481371338;"T39";2.15628506848589;1;2;2;"S-3";2;"S-1"
-22.1931319733672;1.78098035824577;-39.7118925232371;9.85954484003631;"T39";2.20328448340297;1;2;2;"S-3";2;"S-1"
-21.4224849428234;2.4313660076668;-43.5216304788418;10.1652731381935;"T39";2.37494740867987;1;2;2;"S-3";2;"S-1"
-21.7158900181469;2.21466094534838;-45.0102543805836;10.3342259726828;"T39";2.44443626143038;1;2;2;"S-3";2;"S-1"
-21.5959464230052;2.23908024748733;-45.6646155047815;10.4009599644605;"T39";2.47456908691674;1;2;2;"S-3";2;"S-1"
-21.4773672812131;2.18927475764548;-47.0740619221625;10.5470921862782;"T39";2.53983348375186;1;2;2;"S-3";2;"S-1"
-21.1714273436726;2.97861856650861;-51.2788834003632;10.9757066156958;"T39";2.735612669494;1;2;2;"S-3";2;"S-1"
