"Vx";"Vy";"X";"Y";"Traj";"Time";"TrueMovMode";"TrueTrajClust";"firstEstMovMode";"firstSegment";"finalEstMovMode";"finalSegment"
0;0;0;0;"T6";0;1;1;1;"S-1-NA";2;"S-1"
-1.84953024581105;2.17305719198615;0;0;"T6";0.0540150445885956;1;1;1;"S-1-NA";2;"S-1"
-2.04780445064207;2.50918991853479;-0.0127746455017556;0.0150092356399884;"T6";0.0609220121987164;1;1;1;"S-1-NA";2;"S-1"
-12.9970212652451;8.07855014589901;-0.653501324831127;0.800096368254361;"T6";0.373806711286306;1;1;1;"S-1-NA";2;"S-1"
-13.2338448933656;8.26526250409917;-0.838399204546363;0.915023224390559;"T6";0.388032884802669;1;1;1;"S-1-NA";2;"S-1"
-14.3211383904053;8.27828725057918;-1.28479790889536;1.19382371681464;"T6";0.421764480415732;1;1;1;"S-1-NA";2;"S-1"
-14.4523704105221;8.21869142265856;-1.33573970305848;1.22327045447236;"T6";0.42532158549875;1;1;1;"S-1-NA";2;"S-1"
-15.259314540749;8.08554726933644;-1.88389469420187;1.53499210261928;"T6";0.463249965105206;1;1;1;"S-1-NA";2;"S-1"
-16.9773908802966;8.16896647192905;-2.9772032400189;2.11431025636507;"T6";0.534898566547781;1;1;1;"S-1-NA";2;"S-1"
-17.3936693270379;8.11328233271129;-3.23522083194219;2.23845990176408;"T6";0.550096284132451;1;1;4;"S-2-NA";2;"S-1"
-18.2847840573889;7.86569277353122;-4.0196482861144;2.60435632566217;"T6";0.595194729976356;1;1;4;"S-2-NA";2;"S-1"
-18.4232329228466;7.869521787444;-4.13229363098012;2.65281375738799;"T6";0.60135533567518;1;1;4;"S-2-NA";2;"S-1"
-19.8483260176028;7.2565094487294;-5.55904469176457;3.26225340379111;"T6";0.678798370063305;1;1;4;"S-2-NA";2;"S-1"
-21.1137017258214;6.32602780976915;-8.16550812359473;4.21517137299764;"T6";0.8101174258627;1;1;4;"S-2-NA";2;"S-1"
-21.1560288128053;6.11502217553502;-9.19103079244493;4.52243558497432;"T6";0.858688855078071;1;1;4;"S-2-NA";2;"S-1"
-21.2911097622461;5.87877958691036;-10.3482549234633;4.85692422109105;"T6";0.913388351909816;1;1;4;"S-2-NA";2;"S-1"
-21.9986934440098;4.97957869211934;-12.2567167922353;5.38387780884759;"T6";1.00302491337061;1;1;4;"S-2-NA";2;"S-1"
-22.0955697676648;4.59734489369435;-14.0282789184097;5.78488494309925;"T6";1.08355524716899;1;1;4;"S-2-NA";2;"S-1"
-22.1838156307391;4.45027076774339;-14.8967723505489;5.96558921492553;"T6";1.12286147195846;1;1;4;"S-2-NA";2;"S-1"
-21.7433191372417;4.00789438133763;-16.7714613426966;6.3416685044056;"T6";1.20736852986738;1;1;2;"S-3-NA";2;"S-1"
-21.8167890212358;3.98499851886988;-17.2667736210648;6.43296824042792;"T6";1.23014850541949;1;1;4;"S-4-NA";2;"S-1"
-21.8345871306332;3.7070951546356;-20.0596646574442;6.94311052729258;"T6";1.35816418332979;1;1;2;"S-5";2;"S-1"
-22.3108639894554;2.8301724875813;-25.972170688073;7.94694093300459;"T6";1.62895043613389;1;1;2;"S-5";2;"S-1"
-22.5298143393038;2.56770989918683;-26.7765434575206;8.04897703895397;"T6";1.66500339983031;1;1;2;"S-5";2;"S-1"
-22.5669687076551;2.57108611384223;-26.9042827073364;8.06353540731542;"T6";1.67067318689078;1;1;2;"S-5";2;"S-1"
-22.5934373320338;2.45184215300732;-28.9922828223735;8.30142416282435;"T6";1.76319780293852;1;1;2;"S-5";2;"S-1"
-22.5826846932873;2.45963918008265;-29.0634624237102;8.30914858051373;"T6";1.76634825766087;1;1;2;"S-5";2;"S-1"
-22.5108717878421;2.35570321452566;-29.3973566631404;8.34551535286434;"T6";1.78113366710022;1;1;2;"S-5";2;"S-1"
-22.5523374567132;2.30233043915527;-29.4554949045047;8.35159936610734;"T6";1.78371634101495;1;1;2;"S-5";2;"S-1"
-22.3615329237725;2.34960651763781;-30.7659561021791;8.48538215959953;"T6";1.84182389639318;1;1;2;"S-5";2;"S-1"
-22.5396506585484;2.28175155282323;-33.4906239456157;8.77167278847368;"T6";1.96367009775713;1;1;2;"S-5";2;"S-1"
-22.0825484340416;1.7532762123833;-39.9499668262894;9.4255700414289;"T6";2.2502469830215;1;1;2;"S-5";2;"S-1"
-21.8196383978471;2.12108174789532;-50.4673827169221;10.26061565004;"T6";2.72652425337583;1;1;2;"S-5";2;"S-1"
-21.9228301091224;1.9328932603609;-51.9538915743511;10.4051188149453;"T6";2.79465136118233;1;1;2;"S-5";2;"S-1"
-21.5808696524974;2.07576603939966;-53.4260677852329;10.5349177260308;"T6";2.86180401453748;1;1;2;"S-5";2;"S-1"
-21.3883055733059;2.24268847250767;-53.7836687843267;10.5693137453538;"T6";2.87837429204956;1;1;2;"S-5";2;"S-1"
-21.4079386123702;2.28945301801147;-54.4919525228964;10.6435814226277;"T6";2.91148975957185;1;1;2;"S-5";2;"S-1"
-21.5165158510099;2.19209907692258;-54.8203587831018;10.6787025390124;"T6";2.92683015577495;1;1;2;"S-5";2;"S-1"
-20.7069331392299;2.50926594850914;-57.9965355650174;11.0022909043403;"T6";3.07444591308013;1;1;2;"S-5";2;"S-1"
-20.6060183276095;2.41300387194195;-58.2072985546614;11.027831161295;"T6";3.08462429093197;1;1;2;"S-5";2;"S-1"
-20.3822958663042;2.68381161554166;-59.3168770414425;11.1577649089147;"T6";3.13847159268335;1;1;2;"S-5";2;"S-1"
-20.5697601853764;2.61309355754284;-60.2147190280467;11.2759870546619;"T6";3.1825216836296;1;1;2;"S-5";2;"S-1"
-20.8223432616022;2.88519812799654;-61.6659024734357;11.4603391364453;"T6";3.25307104503736;1;1;2;"S-5";2;"S-1"
-21.0351276846711;2.93206849478251;-63.5896846894138;11.726903412064;"T6";3.34546132944524;1;1;2;"S-5";2;"S-1"
